"cp","minsplit","minbucket","maxdepth","accuracy","kappa","balanced_accuracy","precision_satisfied","recall_satisfied","f1_satisfied","specificity"
0.005,40,10,6,0.634179197994987,0.218231690509319,0.606542325428195,0.572449057220729,0.441304347826087,0.491594986648872,0.771780303030303
0.01,40,10,6,0.644830827067669,0.238552243276615,0.615633234519104,0.594576330532213,0.441304347826087,0.500537027879775,0.789962121212121
0.02,40,10,6,0.660839598997494,0.265000066414719,0.626441040843215,0.648582528582529,0.419927536231884,0.499489815403128,0.832954545454546
5e-04,60,10,6,0.632330827067669,0.217354528639465,0.606822299077734,0.563196713046985,0.453985507246377,0.495499235119201,0.759659090909091
0.001,60,10,6,0.632330827067669,0.217354528639465,0.606822299077734,0.563196713046985,0.453985507246377,0.495499235119201,0.759659090909091
0.002,60,10,6,0.632330827067669,0.217354528639465,0.606822299077734,0.563196713046985,0.453985507246377,0.495499235119201,0.759659090909091
0.005,60,10,6,0.632330827067669,0.218698649577465,0.607481060606061,0.563623642439432,0.458333333333333,0.499788805198245,0.756628787878788
0.01,60,10,6,0.641228070175439,0.234672414306608,0.614398056653491,0.583988095238095,0.453985507246377,0.50478001300463,0.774810606060606
0.02,60,10,6,0.664411027568922,0.271799982455451,0.629471343873518,0.657813297813298,0.419927536231884,0.502121394350497,0.839015151515151
5e-04,80,10,6,0.627005012531328,0.208607119833632,0.602845026350461,0.553244854560644,0.458152173913043,0.495415301724734,0.747537878787879
0.001,80,10,6,0.627005012531328,0.208607119833632,0.602845026350461,0.553244854560644,0.458152173913043,0.495415301724734,0.747537878787879
0.002,80,10,6,0.627005012531328,0.208607119833632,0.602845026350461,0.553244854560644,0.458152173913043,0.495415301724734,0.747537878787879
0.005,80,10,6,0.625219298245614,0.206705243203152,0.601988636363636,0.550647451963241,0.4625,0.498435969451284,0.741477272727273
0.01,80,10,6,0.632330827067669,0.219466485092838,0.607390480895916,0.568154761904762,0.458152173913043,0.502573692193658,0.756628787878788
0.02,80,10,6,0.664411027568922,0.271799982455451,0.629471343873518,0.657813297813298,0.419927536231884,0.502121394350497,0.839015151515151
5e-04,40,20,6,0.632330827067669,0.225000734427074,0.6108860342556,0.567205893521683,0.483514492753623,0.515725834678649,0.738257575757576
0.001,40,20,6,0.632330827067669,0.225000734427074,0.6108860342556,0.567205893521683,0.483514492753623,0.515725834678649,0.738257575757576
0.002,40,20,6,0.632330827067669,0.225000734427074,0.6108860342556,0.567205893521683,0.483514492753623,0.515725834678649,0.738257575757576
